"","osm_id","name","railway","lon","lat"
"15945","4064711060",NA,NA,-15.5401055,28.1383545
"15946","4064711126",NA,NA,-15.5360819,28.1399975
"15947","4064711326",NA,NA,-15.5383728,28.1426611
"15948","4065174023",NA,NA,-15.5350742,28.1455153
"15949","4066390301",NA,NA,-15.5247947,28.1407192
"15950","4066390303",NA,NA,-15.5245894,28.1410257
"15951","4066390372",NA,NA,-15.5247337,28.1439281
"15952","4066390374",NA,NA,-15.5246005,28.1441874
"15953","4066390384",NA,NA,-15.5265477,28.1448184
"15954","4066390387",NA,NA,-15.5263757,28.144864
"15955","4066390419",NA,NA,-15.5302534,28.1465108
"15956","4066863696",NA,NA,-15.5260595,28.1245101
"15957","4066863731",NA,NA,-15.5216724,28.1288618
"15958","4066863734",NA,NA,-15.5246098,28.1289393
"15959","4066863745",NA,NA,-15.5245192,28.1292932
"15960","4066863770",NA,NA,-15.5198898,28.1297914
"15961","4066863803",NA,NA,-15.5190337,28.1307225
"15962","4066863812",NA,NA,-15.5187803,28.1309639
"15963","4066863901",NA,NA,-15.5189098,28.1328098
"15964","4068295647","El Guincho",NA,-15.5203015,28.1475276
"15965","4068295651","El Guincho",NA,-15.5203123,28.1480068
"15966","4069629115",NA,NA,-15.5147113,28.1223818
"15967","4069629232",NA,NA,-15.5150678,28.1334564
"15968","4069629233",NA,NA,-15.5110795,28.1417236
"15969","4069629234",NA,NA,-15.5111257,28.1418231
"15970","4069875367",NA,NA,-15.5137083,28.1336464
"15971","4071365998",NA,NA,-15.5101568,28.1121494
"15972","4071366202",NA,NA,-15.5101327,28.1155533
"15973","4071366203",NA,NA,-15.5100144,28.1155891
"15974","4071366305",NA,NA,-15.5108447,28.1199877
"15975","4071861958",NA,NA,-15.5038299,28.1418557
"15976","4071862055","Cruce de Arucas",NA,-15.5071912,28.1426119
"15977","4071862061","Cruce de Arucas",NA,-15.5063693,28.1427203
"15978","4072952740",NA,NA,-15.4991062,28.1138114
"15979","4072952805",NA,NA,-15.4990156,28.1171467
"15980","4072952898",NA,NA,-15.5071907,28.1202536
"15981","4072952959",NA,NA,-15.5044503,28.1241203
"15982","4072952964",NA,NA,-15.5056208,28.1252228
"15983","4072952975",NA,NA,-15.5046703,28.127015
"15984","4073562112",NA,NA,-15.4942762,28.140592
"15985","4075168358",NA,NA,-15.5833874,28.0137944
"15986","4075453540",NA,NA,-15.5907408,28.0041244
"15987","4075453579",NA,NA,-15.5886876,28.0047399
"15988","4075453615",NA,NA,-15.5900082,28.008748
"15989","4075453617",NA,NA,-15.5901451,28.0089114
"15990","4076040965","Bandama",NA,-15.4603211,28.036063
"15991","4076284893",NA,NA,-15.5688845,28.0190796
"15992","4076284899",NA,NA,-15.5696028,28.0221851
"15993","4076530095",NA,NA,-15.5541125,28.0188097
"15994","4076530161","248-011",NA,-15.5464909,28.0245057
"15995","4076530167",NA,NA,-15.5457038,28.0254996
"15996","4076530168","228-012",NA,-15.5460859,28.0255221
"15997","4084536554",NA,NA,-15.5366374,28.0269481
"15998","4086017332",NA,NA,-15.5819319,28.0010386
"15999","4086158508","231022",NA,-15.5697023,28.0010757
"16000","4086158564",NA,NA,-15.557654,28.0045467
"16001","4086158581","Casa Maestro Pedro",NA,-15.5557193,28.006875
"16002","4086379321",NA,NA,-15.5376545,28.0156107
"16003","4089531456",NA,NA,-15.5191991,28.0117843
"16004","4089531857",NA,NA,-15.526371,28.0146643
"16005","4089531882",NA,NA,-15.5262151,28.0155498
"16006","4089531913",NA,NA,-15.5224417,28.0172911
"16007","4089531932",NA,NA,-15.5254589,28.0184635
"16008","4089531934",NA,NA,-15.5251574,28.0186424
"16009","4107458630","Montaña Cabrera",NA,-15.5436382,28.00933
"16010","4107675147","calle doña luisa",NA,-15.4173347,28.0829267
"16011","4114150654","La Lechuza",NA,-15.5535488,28.0062348
"16012","4114150666",NA,NA,-15.5505615,28.0069334
"16013","4114150668",NA,NA,-15.550877,28.0070903
"16014","4114150802",NA,NA,-15.5444193,28.0088854
"16015","4115814791","Salida de Cueva Grande 2",NA,-15.5662925,27.998947
"16016","4116968583",NA,NA,-15.5696038,27.9878357
"16017","4120495680",NA,NA,-15.5429577,27.9996092
"16018","4120495684",NA,NA,-15.5429805,27.9997707
"16019","4120495776",NA,NA,-15.5411535,28.0027906
"16020","4120495777",NA,NA,-15.5409604,28.0028041
"16021","4120495790",NA,NA,-15.539822,28.0039662
"16022","4120567754",NA,NA,-15.5307899,27.993558
"16023","4127082049",NA,NA,-17.2026689,28.0290137
"16024","4130544227",NA,NA,-15.529189,28.0352616
"16025","4130544444",NA,NA,-15.5213611,28.0377279
"16026","4130544643",NA,NA,-15.5170341,28.0421749
"16027","4132316766",NA,NA,-15.4975629,28.0427341
"16028","4132319820",NA,NA,-15.4951568,28.0455801
"16029","4132319834",NA,NA,-15.495098,28.0458126
"16030","4132484109",NA,NA,-15.488971,28.0475003
"16031","4132484149",NA,NA,-15.4862661,28.0495989
"16032","4132484171",NA,NA,-15.4815668,28.0533019
"16033","4132484173",NA,NA,-15.4811811,28.0534099
"16034","4132484178",NA,NA,-15.4790925,28.0543543
"16035","4132484179",NA,NA,-15.4792995,28.054427
"16036","4133633713",NA,NA,-15.5181673,28.037117
"16037","4133633735",NA,NA,-15.5211818,28.0376261
"16038","4135012709",NA,NA,-15.526044,28.0282316
"16039","4135012739",NA,NA,-15.5202905,28.0315907
"16040","4135012740",NA,NA,-15.5199813,28.0316765
"16041","4135012791",NA,NA,-15.5125934,28.0353298
"16042","4148594774",NA,NA,-15.5222622,28.0204357
"16043","4148594780",NA,NA,-15.5170472,28.0212624
"16044","4148594782",NA,NA,-15.5182012,28.021282
"16045","4148601528",NA,NA,-15.5117456,28.0225181
"16046","4148601573",NA,NA,-15.5096085,28.0236857
"16047","4149126975",NA,NA,-15.5046775,28.0256897
"16048","4149127741",NA,NA,-15.5092202,28.0273078
"16049","4149127778",NA,NA,-15.5025383,28.0278191
"16050","4149127793",NA,NA,-15.5020278,28.0286751
"16051","4149127795",NA,NA,-15.5091647,28.0287985
"16052","4149127811",NA,NA,-15.502272,28.0293235
"16053","4149128101",NA,NA,-15.5089916,28.0345477
"16054","4150590727",NA,NA,-15.5005611,28.0268928
"16055","4150590746",NA,NA,-15.5014798,28.0281033
"16056","4150590785",NA,NA,-15.5041266,28.031845
"16057","4150594717",NA,NA,-15.5044856,28.0354172
"16058","4150594723",NA,NA,-15.5005388,28.0365961
"16059","4150594763",NA,NA,-15.4963156,28.0393141
"16060","4152783719",NA,NA,-15.4938598,28.0316694
"16061","4152783741",NA,NA,-15.4975096,28.032678
"16062","4152783783",NA,NA,-15.4927283,28.0339773
"16063","4152784892",NA,NA,-15.4971713,28.034357
"16064","4152784897",NA,NA,-15.4968554,28.0345568
"16065","4152784915",NA,NA,-15.4891344,28.034893
"16066","4152784930",NA,NA,-15.4887603,28.0352252
"16067","4152784962",NA,NA,-15.4948747,28.0375252
"16068","4152784964",NA,NA,-15.4946821,28.037634
"16069","4152784985",NA,NA,-15.4835823,28.0390677
"16070","4152784986",NA,NA,-15.4831028,28.0397737
"16071","4152785189",NA,NA,-15.481344,28.0408021
"16072","4152785197",NA,NA,-15.478671,28.0452396
"16073","4152785198",NA,NA,-15.4787965,28.0452752
"16074","4154989066",NA,NA,-15.4756957,28.0447366
"16075","4155001991","155021 - Cruce de Bandama",NA,-15.4727441,28.0474349
"16076","4160653584",NA,NA,-15.4928994,28.0317866
"16077","4162635890",NA,NA,-15.4811779,28.027612
"16078","4162635893",NA,NA,-15.481419,28.0278004
"16079","4162635924",NA,NA,-15.4823994,28.0299892
"16080","4162635934",NA,NA,-15.4834118,28.0320117
"16081","4162635937",NA,NA,-15.4837746,28.0321211
"16082","4162635971",NA,NA,-15.4865434,28.03739
"16083","4163066008","Puente Las Goteras - 63001 / 63002",NA,-15.4767354,28.0228716
"16084","4177703797",NA,NA,-15.4804122,28.0284651
"16085","4177703801",NA,NA,-15.48012,28.0285735
"16086","4177850472",NA,NA,-15.4713385,28.0415005
"16087","4177850473",NA,NA,-15.4711563,28.0416182
"16088","4189211031",NA,NA,-15.5061468,28.0577191
"16089","4189211090",NA,NA,-15.5034898,28.0604757
"16090","4189211164",NA,NA,-15.50088,28.0651254
"16091","4190086713",NA,NA,-15.4991154,28.068585
"16092","4190086717",NA,NA,-15.4992569,28.0686224
"16093","4190086941",NA,NA,-15.4962156,28.0707651
"16094","4190087015",NA,NA,-15.4955461,28.0727288
"16095","4190087020",NA,NA,-15.4955131,28.0729305
"16096","4191246100",NA,NA,-15.482083,28.0549725
"16097","4193593778",NA,NA,-15.5043643,28.0817146
"16098","4193593779",NA,NA,-15.5041667,28.0817629
"16099","4193594056",NA,NA,-15.5052405,28.0918742
"16100","4193594067",NA,NA,-15.5051357,28.0924707
"16101","4193594078",NA,NA,-15.4946699,28.0927459
"16102","4193594088",NA,NA,-15.5003075,28.0933381
"16103","4193594093",NA,NA,-15.5000504,28.0934158
"16104","4194787093",NA,NA,-15.4935882,28.0953721
"16105","4194787094",NA,NA,-15.4932054,28.0954439
"16106","4199970486",NA,NA,-15.4784042,28.0765879
"16107","4199970488",NA,NA,-15.4779813,28.0768437
"16108","4199970590",NA,NA,-15.4788923,28.0770356
"16109","4202036756",NA,NA,-15.4682814,28.0735546
"16110","4202036911",NA,NA,-15.473906,28.0757874
"16111","4202036912",NA,NA,-15.4740128,28.0757896
"16112","4204025939",NA,NA,-15.4639437,28.0746537
"16113","4204025940",NA,NA,-15.465191,28.0746817
"16114","4204025942",NA,NA,-15.4637436,28.0748087
"16115","4204025947",NA,NA,-15.4634311,28.0759975
"16116","4204025950",NA,NA,-15.4635263,28.0764929
"16117","4204025970","Restaurante El Chuletón",NA,-15.462528,28.0777721
"16118","4204027191",NA,NA,-15.4642073,28.0787455
"16119","4215189229","155031 - Villa de Westerling",NA,-15.4700533,28.0497181
"16120","4215189270","Carretera Los Hoyos No. 57, 301, 303, 311, 323",NA,-15.4617635,28.0525818
"16121","4215189273",NA,NA,-15.461586,28.0526384
"16122","4216949277",NA,NA,-15.4650347,28.0578839
"16123","4216950305",NA,NA,-15.4603878,28.0590562
"16124","4216950431",NA,NA,-15.4610829,28.0704206
"16125","4216950605",NA,NA,-15.4591771,28.0860683
"16126","4216950626",NA,NA,-15.4594175,28.0909004
"16127","4216950671",NA,NA,-15.460498,28.0946544
"16128","4216950672",NA,NA,-15.460612,28.0947069
"16129","4216950679",NA,NA,-15.4619305,28.095013
"16130","4216950685",NA,NA,-15.4626195,28.0958328
"16131","4216950686",NA,NA,-15.4624981,28.0959793
"16132","4217433895",NA,NA,-15.4590953,28.0938848
"16133","4217433896",NA,NA,-15.4588921,28.0940925
"16134","4219086895",NA,NA,-15.4544216,28.0692413
"16135","4219465013",NA,NA,-15.4496811,28.0721845
"16136","4219465037",NA,NA,-15.4517288,28.0755716
"16137","4219465038",NA,NA,-15.4520725,28.0756222
"16138","4219465063",NA,NA,-15.4492476,28.0781081
"16139","4219465064",NA,NA,-15.4494693,28.0781542
"16140","4219465068",NA,NA,-15.4534227,28.079517
"16141","4219465073",NA,NA,-15.4474465,28.0802027
"16142","4221633816",NA,NA,-15.446696,28.074107
"16143","4221634113",NA,NA,-15.4471868,28.0818285
"16144","4221634116",NA,NA,-15.4470166,28.0818705
"16145","4226412577",NA,NA,-15.5039797,28.0929003
"16146","4226412897",NA,NA,-15.5029735,28.0955321
"16147","4226412931",NA,NA,-15.5021936,28.097193
"16148","4226412932",NA,NA,-15.5012248,28.0972065
"16149","4226412934",NA,NA,-15.501205,28.0972162
"16150","4226412951",NA,NA,-15.5010293,28.0981232
"16151","4226412957",NA,NA,-15.4991817,28.0984856
"16152","4226412976",NA,NA,-15.4977186,28.0997162
"16153","4226413022",NA,NA,-15.4956513,28.1027025
"16154","4226413028",NA,NA,-15.4953438,28.1028478
"16155","4228071816",NA,NA,-15.4894205,28.0935882
"16156","4228091892",NA,NA,-15.4169395,28.0929252
"16157","4228092990",NA,NA,-15.4182595,28.0908272
"16158","4228105192",NA,NA,-15.4195875,28.0880156
"16159","4228110890",NA,NA,-15.4145083,28.09602
"16160","4228112589","Mercado Vegueta (Lateral Norte)",NA,-15.4135324,28.1027867
"16161","4228112689",NA,NA,-15.4177594,28.0859391
"16162","4228112690",NA,NA,-15.4172408,28.0847445
"16163","4228112889",NA,NA,-15.4170939,28.0850304
"16164","4228704516",NA,NA,-15.4953777,28.1101788
"16165","4228704547",NA,NA,-15.4929919,28.111293
"16166","4228704572",NA,NA,-15.4966892,28.1124789
"16167","4228704592",NA,NA,-15.4954436,28.1133625
"16168","4228704621",NA,NA,-15.4923855,28.1144805
"16169","4228704631",NA,NA,-15.4924361,28.1148603
"16170","4228704712",NA,NA,-15.4923196,28.1175846
"16171","4228704713",NA,NA,-15.4926667,28.1175962
"16172","4229782854",NA,NA,-15.4809133,28.1235077
"16173","4229782863",NA,NA,-15.4808957,28.1236647
"16174","4229782903",NA,NA,-15.4867108,28.124368
"16175","4229782904",NA,NA,-15.4827696,28.1243699
"16176","4229782909",NA,NA,-15.4866955,28.124583
"16177","4229782912",NA,NA,-15.4823852,28.1246741
"16178","4229782943",NA,NA,-15.4828355,28.1272935
"16179","4229782950",NA,NA,-15.4832727,28.127867
"16180","4229782951",NA,NA,-15.4848039,28.1296126
"16181","4229782952",NA,NA,-15.4846897,28.1297347
"16182","4229782953",NA,NA,-15.4824687,28.1302733
"16183","4229782955",NA,NA,-15.4825565,28.1303372
"16184","4229782957",NA,NA,-15.4833035,28.1308312
"16185","4229782959",NA,NA,-15.4829827,28.1309087
"16186","4231545578",NA,NA,-15.4815158,28.1324209
"16187","4231545890",NA,NA,-15.4816674,28.1328858
"16188","4233741631",NA,NA,-15.4891708,28.107738
"16189","4233741637",NA,NA,-15.4890763,28.1080073
"16190","4233741649",NA,NA,-15.4965172,28.1084026
"16191","4254556104","Lentini (Monopol)",NA,-15.4152359,28.1022484
"16192","4269618888",NA,NA,-15.4873617,28.1043609
"16193","4269618997",NA,NA,-15.4874992,28.1044905
"16194","4269619115",NA,NA,-15.4761928,28.1117833
"16195","4269619306",NA,NA,-15.4834534,28.1187731
"16196","4271206397",NA,NA,-15.4755046,28.1163861
"16197","4271206398",NA,NA,-15.4756232,28.1163997
"16198","4271206481",NA,NA,-15.4770732,28.1220341
"16199","4271206677","Peña La Gaviota",NA,-15.4711537,28.1279864
"16200","4271206681",NA,NA,-15.4716789,28.1279901
"16201","4271364836",NA,NA,-15.4830904,28.0996049
"16202","4271364839",NA,NA,-15.482996,28.0996418
"16203","4271364851",NA,NA,-15.4861902,28.1004402
"16204","4271364856",NA,NA,-15.4862517,28.1006359
"16205","4271692205",NA,NA,-15.4834243,28.0942387
"16206","4271692208",NA,NA,-15.481992,28.0948821
"16207","4271692232",NA,NA,-15.4817426,28.0969828
"16208","4272959179",NA,NA,-15.4733526,28.0963205
"16209","4272959180",NA,NA,-15.4737305,28.0963476
"16210","4272959181",NA,NA,-15.470701,28.0965414
"16211","4272959182",NA,NA,-15.4668916,28.0968321
"16212","4272959188",NA,NA,-15.4684997,28.0978282
"16213","4272967692",NA,NA,-15.4683613,28.0979775
"16214","4272967693",NA,NA,-15.4750047,28.0980182
"16215","4272967695",NA,NA,-15.4750772,28.0982042
"16216","4272967696",NA,NA,-15.4771356,28.0984755
"16217","4272967697",NA,NA,-15.4773795,28.0985182
"16218","4272967701",NA,NA,-15.4754397,28.0989464
"16219","4272967707",NA,NA,-15.4707779,28.0996092
"16220","4272967710",NA,NA,-15.4776717,28.099648
"16221","4272967714",NA,NA,-15.477854,28.0997991
"16222","4272967716",NA,NA,-15.4711887,28.0999232
"16223","4272967723",NA,NA,-15.4743698,28.1004193
"16224","4272967724",NA,NA,-15.4744181,28.1006092
"16225","4275213661",NA,NA,-15.4617988,28.097813
"16226","4275213666",NA,NA,-15.4619987,28.0982239
"16227","4275213764",NA,NA,-15.4622228,28.1030105
"16228","4275213767",NA,NA,-15.4620558,28.103402
"16229","4275213796",NA,NA,-15.4605949,28.1066265
"16230","4275213802",NA,NA,-15.4600369,28.1071691
"16231","4275213810","HORIZONTE N",NA,-15.4615242,28.1076012
"16232","4275213813","HORIZONTE S",NA,-15.4621011,28.1076698
"16233","4275213815",NA,NA,-15.4648634,28.1085042
"16234","4275213822",NA,NA,-15.458376,28.1100099
"16235","4275213824",NA,NA,-15.4584771,28.110037
"16236","4275213865",NA,NA,-15.4553773,28.1154025
"16237","4275213866","Carretera El Cardón (Cruce de Las Torres)",NA,-15.4552389,28.1155245
"16238","4275213867","Camino Viejo El Cardón, frente 74",NA,-15.4548654,28.115852
"16239","4275213872",NA,NA,-15.4543118,28.1175397
"16240","4275213876",NA,NA,-15.4532815,28.1183864
"16241","4275380020",NA,NA,-15.4480358,28.1194233
"16242","4275380025",NA,NA,-15.4481017,28.1195919
"16243","4275380045",NA,NA,-15.4479831,28.1205878
"16244","4275380093",NA,NA,-15.4467616,28.1233992
"16245","4275380099",NA,NA,-15.446889,28.1235794
"16246","4275380141",NA,NA,-15.4457642,28.1255091
"16247","4275380151",NA,NA,-15.4453314,28.1260748
"16248","4275734739","Pintor Felo Monzón (Hipercor)",NA,-15.4562411,28.09523
"16249","4275734740","Pintor Felo Monzón (frente Hipercor)",NA,-15.4557688,28.0954045
"16250","4275734741","Pintor Felo Monzón (Hoya de La Gallina)",NA,-15.4561071,28.0955343
"16251","4275734773",NA,NA,-15.4592355,28.0993695
"16252","4275735181","Junco (Amapola)",NA,-15.4540772,28.1103939
"16253","4278024192",NA,NA,-15.45822,28.0974343
"16254","4278024199","Pintor Felo Monzón, 37",NA,-15.4545669,28.0980977
"16255","4278024206","Pintor Felo Monzón, 38",NA,-15.4537735,28.1007986
"16256","4278024207","Pintor Felo Monzón, 29",NA,-15.4533803,28.1008276
"16257","4278024224","Pintor Felo Monzón, 25",NA,-15.4527959,28.1029322
"16258","4278024229","Pintor Felo Monzón, 28",NA,-15.4527805,28.1045018
"16259","4278024233","Pintor Felo Monzón, 17",NA,-15.4519589,28.1063505
"16260","4278024234","Pintor Felo Monzón, 22",NA,-15.4523346,28.1063815
"16261","4278024259","Pintor Felo Monzón, 1",NA,-15.450599,28.1115418
"16262","4278024262","Pintor Felo Monzón, 2",NA,-15.4509483,28.1117239
"16263","4278024275",NA,NA,-15.4517194,28.1127063
"16264","4278024276","Mimosa",NA,-15.4524356,28.1127432
"16265","4278325347",NA,NA,-15.4544831,28.092316
"16266","4278325353",NA,NA,-15.4549115,28.0931242
"16267","4278326004","Las Borreras, 1",NA,-15.4501871,28.1065753
"16268","4278326007","Las Borreras, frente a 1",NA,-15.4502047,28.106678
"16269","4278485220",NA,NA,-15.4500927,28.113214
"16270","4278485226","Juan Carlos (Centro Comercial Las Ramblas)",NA,-15.4491941,28.1138399
"16271","4278485232",NA,NA,-15.450207,28.1153795
"16272","4278485243",NA,NA,-15.4478738,28.1153648
"16273","4278485245",NA,NA,-15.4481682,28.1155063
"16274","4278485266",NA,NA,-15.4455539,28.1174846
"16275","4278485268",NA,NA,-15.4457055,28.1177578
"16276","4278485271",NA,NA,-15.4526586,28.1179922
"16277","4278485275","Juan Carlos I (Hospital Doctor Negrín)",NA,-15.4443874,28.1189436
"16278","4278485280",NA,NA,-15.4431945,28.1194861
"16279","4278485282",NA,NA,-15.4432055,28.1209412
"16280","4279772907","Manuel de Falla, frente 56",NA,-15.4515852,28.0896197
"16281","4279772909","Manuel de Falla (Nueva Paterna)",NA,-15.4503967,28.0900694
"16282","4279772913","Manuel de Falla, frente 52",NA,-15.4506603,28.0908155
"16283","4279772919","Manuel de Falla, frente 72",NA,-15.4486678,28.0920637
"16284","4279772922","Manuel de Falla (colegio La Paterna)",NA,-15.4494125,28.0923195
"16285","4279772935","Manuel de Falla, frente 84",NA,-15.4477231,28.0937808
"16286","4279772940","Emilio Arrieta, frente 7",NA,-15.4496124,28.0943971
"16287","4279772948",NA,NA,-15.4519982,28.0948215
"16288","4279772983","Acceso Manuel de Falla",NA,-15.4478989,28.0966994
"16289","4279772988","Manuel de Falla (salida de La Paterna)",NA,-15.4474683,28.0968254
"16290","4279772989","Manuel de Falla, frente 118",NA,-15.4465324,28.0968273
"16291","4279772995","Carretera del Norte (Los Tarahales)",NA,-15.4480629,28.096996
"16292","4279772998","Ctra. del Norte, 234",NA,-15.4485755,28.0975947
"16293","4279772999","Ctra. del Norte, 225",NA,-15.4486787,28.0977478
"16294","4280347159","Av. Escaleritas, 178",NA,-15.4477849,28.1004658
"16295","4280347977","Guillermo Santana Rivero, frente 1",NA,-15.4441202,28.1062358
"16296","4280347981","Avenida de La Feria (Infecar)",NA,-15.444876,28.1064896
"16297","4280347982","Avenida de La Feria (Infecar)",NA,-15.4452055,28.1065827
"16298","4280347983",NA,NA,-15.4470399,28.1067028
"16299","4280347985","Avenida de La Feria (Urbanización Los Geranios)",NA,-15.4471629,28.1067881
"16300","4281947773","Guillermo Santana Rivero, frente 33",NA,-15.4436505,28.1110874
"16301","4281948289","Diego Betancor Suárez, 39",NA,-15.4449466,28.1120466
"16302","4281948318","Guillermo Santana Rivero",NA,-15.4432858,28.1131724
"16303","4281948325","Virgen del Pilar (Plaza Barranco La Ballena)",NA,-15.4468381,28.1136839
"16304","4281948328","Plaza Barranco La Ballena",NA,-15.4465218,28.1137866
"16305","4281948333",NA,NA,-15.4456123,28.1158289
"16306","4281948337",NA,NA,-15.4449466,28.1162998
"16307","4287322058",NA,NA,-15.4472581,28.1283602
"16308","4287322082","Auditorio",NA,-15.4479548,28.1296302
"16309","4287322083","Auditorio",NA,-15.4480288,28.1297332
"16310","4291003262",NA,NA,-15.4348123,28.1294351
"16311","4300584654",NA,NA,-15.438509,28.1237341
"16312","4300584657",NA,NA,-15.4385651,28.1239064
"16313","4307079274","Párroco Matías Artiles",NA,-15.4336231,28.1129958
"16314","4307081309","Párroco Villar Reina, 80 (Barranquillo Don Zoilo)",NA,-15.4314048,28.1160549
"16315","4309182022",NA,NA,-15.4290617,28.1122951
"16316","4309182030",NA,NA,-15.4284893,28.1138001
"16317","4311169607",NA,NA,-15.4394911,28.1020023
"16318","4311169609",NA,NA,-15.4396064,28.1020871
"16319","4311169611","Carretera del Norte, 68",NA,-15.437966,28.1022338
"16320","4311169620","Carretera del Norte (IES Cruz de Piedra)",NA,-15.4368707,28.1024925
"16321","4311169710",NA,NA,-15.4392458,28.1054399
"16322","4311169721",NA,NA,-15.4376247,28.1062189
"16323","4311557003",NA,NA,-15.4327144,28.1046704
"16324","4311557004","Calzada Lateral del Norte (C.S. Miller Bajo)",NA,-15.4325438,28.1046935
"16325","4311557018","Calzada Lateral del Norte (Divina Pastora)",NA,-15.4271259,28.1056695
"16326","4311557020",NA,NA,-15.427739,28.1060919
"16327","4311557022","Carretera de Mata, 42",NA,-15.4247483,28.1061665
"16328","4314386989","Sierra Nevada (San Francisco), Bus No. 80, 84",NA,-15.422494,28.1021457
"16329","4315508213",NA,NA,-15.4320287,28.102209
"16330","4315508216",NA,NA,-15.4321201,28.1022968
"16331","4315508235",NA,NA,-15.4306917,28.1028735
"16332","4315508248",NA,NA,-15.4304711,28.1031558
"16333","4319656779",NA,NA,-15.4420711,28.0824518
"16334","4319656785",NA,NA,-15.4414012,28.0826298
"16335","4319656817",NA,NA,-15.4426306,28.0839827
"16336","4319656873",NA,NA,-15.4394643,28.0878109
"16337","4319656877",NA,NA,-15.4391899,28.0880388
"16338","4320725624",NA,NA,-15.4390312,28.0829882
"16339","4320726794",NA,NA,-15.4252737,28.0956949
"16340","4320726808",NA,NA,-15.4307535,28.0969716
"16341","4321005745",NA,NA,-15.429925,28.0927996
"16342","4321005750",NA,NA,-15.4254055,28.0934759
"16343","4321005751",NA,NA,-15.4294569,28.0934759
"16344","4321005754",NA,NA,-15.4246899,28.0941096
"16345","4321005782",NA,NA,-15.4235358,28.0968126
"16346","4323059379",NA,NA,-15.4219688,28.0935762
"16347","4323059381",NA,NA,-15.4223186,28.0938585
"16348","4323059386",NA,NA,-15.4232379,28.0944756
"16349","4323059490",NA,NA,-15.4226549,28.0976105
"16350","4325236345",NA,NA,-15.4139017,28.0926552
"16351","4325236359",NA,NA,-15.413547,28.0946443
"16352","4325236364",NA,NA,-15.4154528,28.0949062
"16353","4325236366",NA,NA,-15.4137363,28.0949517
"16354","4325236368",NA,NA,-15.4151057,28.0951406
"16355","4325236379",NA,NA,-15.4171232,28.0961094
"16356","4327964716",NA,NA,-15.4178953,28.0860714
"16357","4327964738",NA,NA,-15.4194978,28.089895
"16358","4327964773",NA,NA,-15.4180748,28.0908474
"16359","4327964781",NA,NA,-15.418921,28.091782
"16360","4328112788",NA,NA,-15.4176035,28.0773048
"16361","4328112990",NA,NA,-15.4174688,28.0775028
"16362","4328113004",NA,NA,-15.4222899,28.0790831
"16363","4328113005",NA,NA,-15.4208714,28.0792851
"16364","4328113029",NA,NA,-15.418297,28.0804376
"16365","4328113031",NA,NA,-15.4185888,28.0808931
"16366","4328113032",NA,NA,-15.4196819,28.0809406
"16367","4328113047","Parking Hospital Materno",NA,-15.4187796,28.0822377
"16368","4328113055",NA,NA,-15.4198345,28.0828337
"16369","4328113056",NA,NA,-15.4195023,28.0831248
"16370","4328113076",NA,NA,-15.4172107,28.0846456
"16371","4328113077",NA,NA,-15.4190512,28.0846674
"16372","4328113087",NA,NA,-15.4189591,28.0856535
"16373","4328113094",NA,NA,-15.4196549,28.0859704
"16374","4329170114",NA,NA,-15.4271815,28.0738411
"16375","4329170118",NA,NA,-15.4266913,28.0739899
"16376","4329170128",NA,NA,-15.4292266,28.0743201
"16377","4329170134",NA,NA,-15.4171535,28.074641
"16378","4329170148",NA,NA,-15.426267,28.0755176
"16379","4329170159",NA,NA,-15.4193594,28.0763385
"16380","4329170165",NA,NA,-15.4196677,28.0764943
"16381","4329170169",NA,NA,-15.4267282,28.0766013
"16382","4329170195",NA,NA,-15.4273501,28.077729
"16383","4330515390",NA,NA,-15.4228325,28.069884
"16384","4330515391","Cruce Hoya de la Plata",NA,-15.4178701,28.0704342
"16385","4330515399",NA,NA,-15.417828,28.07184
"16386","4330515402",NA,NA,-15.4175362,28.0724576
"16387","4330562560",NA,NA,-15.4220999,28.0714027
"16388","4330938800","C.P. Camilo José Cela, 100 Bus No. 313",NA,-15.4474348,28.0639885
"16389","4331142432",NA,NA,-15.4483237,28.0571859
"16390","4331142481",NA,NA,-15.4453151,28.0578087
"16391","4331142637",NA,NA,-15.448787,28.0617329
"16392","4331142677",NA,NA,-15.4480005,28.0626646
"16393","4332037081","52042 - Hospital Dermatológico",NA,-15.4484905,28.0508526
"16394","4332037377",NA,NA,-15.449212,28.0533038
"16395","4332037504",NA,NA,-15.4475539,28.0547683
"16396","4332037519",NA,NA,-15.4481548,28.0554182
"16397","4332037520",NA,NA,-15.4466199,28.0554301
"16398","4332037534",NA,NA,-15.4481007,28.0557526
"16399","4332037545",NA,NA,-15.4535691,28.0558601
"16400","4332037546",NA,NA,-15.4539021,28.0559987
"16401","4332499530",NA,NA,-15.4623254,28.0396422
"16402","4332499551",NA,NA,-15.4661157,28.0416258
"16403","4332499559",NA,NA,-15.4512924,28.0425827
"16404","4332499561",NA,NA,-15.4511081,28.0426641
"16405","4332499562",NA,NA,-15.449394,28.0427009
"16406","4332499565",NA,NA,-15.4487904,28.0429759
"16407","4332500295",NA,NA,-15.4574772,28.0434912
"16408","4332500304",NA,NA,-15.4463301,28.0436655
"16409","4332500426",NA,NA,-15.4428976,28.0462476
"16410","4332500487",NA,NA,-15.4447258,28.0476345
"16411","4332500490",NA,NA,-15.4445853,28.047681
"16412","4333510010",NA,NA,-15.4421365,28.0391559
"16413","4333510014",NA,NA,-15.4447196,28.0391851
